,mean_q,mean_r,mean_s,stdev_q,stdev_r,stdev_s,mean_qrs_interval,mean_rr_interval,mean_rq_amplitude,person
16,-0.4465599157809405,0.4814939835004864,-0.765878057696066,0.0,0.0,0.0,,0.9280538992814269,32.0,person72
17,,,,,,,,,,person72
18,-0.2152497763362303,0.7021132595143731,-0.5154344100745878,0.0,0.0,0.0,,0.9173630358506034,34.0,person72
19,6.558071305479597,7.39711040615892,6.501790564153121,0.8982040225914368,1.1249958790173569,0.7976023475436542,338.5,0.8390391006793241,59.333333333333336,person72
20,7.083001438065954,7.942116895518012,6.9904486749172,1.196550367490215,1.356579528146098,1.0924684783790866,355.3333333333333,0.8591154574520585,57.25,person72
21,8.021005839809298,8.977764360158215,7.785042633706722,0.8941626355530111,0.8364542317454154,0.8283996863739399,390.0,0.9567585203489181,42.2,person72
22,0.07430197790979172,0.979717411619065,-0.2282180889513387,0.16424423801236354,0.1604783167609233,0.16607162129202813,431.25,0.9054154337092732,37.2,person72
23,-0.04597115672663969,0.9035824106082814,-0.2737375146202335,0.02764667886662516,0.030710556389056738,0.039475601982644534,474.0,0.9495535673349211,34.25,person72
24,0.099208061288833,1.0136551540133452,-0.16213043327832946,0.05297660193677382,0.0675014683643201,0.045739224787940166,478.0,0.9144470927245121,39.75,person72
25,,,,,,,,,,person72
26,7.970223423383715,8.57588785893371,7.775014900608438,0.9535175476068795,1.2643873519050761,0.8085449764821292,297.5,0.6056644355499966,40.2,person72
27,7.82272652591439,8.194024186234486,7.647510705558057,1.0230908840054185,1.15319137898293,0.8756639229864807,228.66666666666666,0.37129766032009615,49.25,person72
28,0.0557182153464426,0.9747364518100148,-0.19255965897406724,0.053640616518405716,0.04256252491843405,0.03042304927397933,478.6666666666667,0.9190182364635722,38.25,person72
29,7.952104362486558,8.753001061397518,7.724886602527531,0.8306680545814932,0.9141329793049616,0.7680920783060631,352.0,0.8008966989109596,42.0,person72
30,7.456215862090661,8.153514637338082,7.382436045530295,1.3048150254933275,1.2849133954997012,1.2527594724775397,328.5,0.6972987752474207,54.0,person72
31,,,,,,,,,,person72
32,,,,,,,,,,person72
33,0.15007771320121543,1.0607542563587553,-0.14459499173846582,0.07785899941726532,0.08383818834800372,0.08669046235677146,434.5,0.9106765431575399,38.4,person72
34,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
35,0.1099755340507308,0.9001076763000085,-0.16263110716897894,0.2067725744996354,0.16628841663982488,0.25553866775402617,401.25,0.7901321422492777,44.6,person72
36,,,,,,,,,,person72
37,-0.07787055675855578,0.8627261661689605,-0.3040014571685939,0.039283862382680064,0.04500385407956555,0.03154464030878521,456.3333333333333,0.9405967229275163,35.5,person72
38,-0.03962756605404894,1.3028531463283373,-0.4677834599335736,0.12885747989557234,0.1753866488849518,0.15738258774618316,361.0,1.342480712382386,41.0,person72
39,,,,,,,,,,person72
40,3.0988320775801563,3.152178910026161,2.5848491937489246,0.0,0.0,0.0,,0.053346832446004466,43.0,person72
41,0.004708961902616058,0.9367199239359952,-0.23468039995311785,0.051333416822483074,0.04088227200208582,0.050515676415880235,481.0,0.9320109620333792,37.75,person72
42,5.221544377107606,5.2232139168175085,4.894058329643829,0.0,0.0,0.0,,0.0016695397099022458,38.0,person72
43,,,,,,,,,,person72
44,0.18306644027239172,1.0970524127036585,-0.10162068118405487,0.035818726408314086,0.037310517292904216,0.02867495088654526,449.6666666666667,0.9139859724312667,39.75,person72
45,0.14668991647129723,1.049118449645238,-0.1564140086705264,0.08671876327765479,0.09005049856870595,0.09325019851634012,431.3333333333333,0.9024285331739408,38.0,person72
46,7.798331320273387,8.325575732768316,7.6046628739581905,0.9943642021082314,1.2980999256778014,0.8198061714965758,267.3333333333333,0.5272444124949303,37.5,person72
47,-0.14927727919099706,0.7834712791116323,-0.36396323164346256,0.09111533786112466,0.09887740532750823,0.08358698409040027,417.5,0.9327485583026295,39.2,person72
48,-0.3309048460585854,0.5918036215074297,-0.6406562338853269,0.1156550697223551,0.11030963800694334,0.1252218238107391,427.0,0.9227084675660151,33.0,person72
49,,,,,,,,,,person72
50,2.9483779160261947,3.5080450205653215,2.9958924370641618,0.8600967654080377,0.6275853412726614,0.9693230282189038,256.5,0.5596671045391265,51.0,person72
51,0.07449971565741068,0.8369845003487546,-0.1859323806296554,0.20974175093107153,0.14657823435827028,0.27528488100727233,389.6666666666667,0.762484784691344,44.75,person72
52,,,,,,,,,,person72
53,-0.28038934166624335,0.6482912817130984,-0.49587478197847457,0.09244874374252049,0.09020103910314566,0.105791880977646,353.5,0.9286806233793417,42.4,person72
54,0.17600698130653517,1.0868358345640377,-0.11269376669636459,0.03501040949165514,0.039130213851488314,0.03388591355900443,444.75,0.9108288532575022,39.4,person72
55,-0.020840278499555876,0.8837600596482678,-0.3268700235937531,0.14932049926731597,0.1410499672420673,0.1469308594696232,428.5,0.9046003381478237,33.666666666666664,person72
56,-0.4465599157809405,0.4814939835004864,-0.765878057696066,0.0,0.0,0.0,,0.9280538992814269,32.0,person72
57,,,,,,,,,,person72
58,,,,,,,,,,person72
59,-0.2986641986194264,0.6341613596915424,-0.5291887050135454,0.09376652120882505,0.08819559528541619,0.12196593407145911,349.0,0.9328255583109688,42.833333333333336,person72
60,,,,,,,,,,person72
61,3.907714336683298,4.746726266546889,3.3274935635258096,0.0,0.0,0.0,,0.8390119298635912,24.0,person72
62,7.414585068705022,7.809769699065537,7.2577089603555285,0.8539918888420647,1.0874409248825951,0.6438955446667435,205.0,0.3951846303605156,40.666666666666664,person72
63,,,,,,,,,,person72
64,-0.11103230663799364,0.8300876070764447,-0.33370041289664903,0.07505587315611392,0.07669015363235641,0.06575837095850545,449.0,0.9411199137144385,38.0,person72
65,6.075387524549143,6.478339821688433,5.696197596095414,0.6788580093369405,1.0810715515664744,0.5894024528550323,202.0,0.40295229713929004,32.0,person72
66,0.6264982005174093,1.7048135348472866,0.46844091024392165,0.0,0.0,0.0,,1.0783153343298773,49.0,person72
67,7.798341066448935,8.437553520487569,7.653538679838705,0.8705159623135583,1.1422853540039832,0.7185445291793818,308.5,0.6392124540386341,46.285714285714285,person72
68,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
69,4.679076480414874,5.04724099117599,4.818929197187226,0.643128541212677,0.6768136284645502,0.6410854646245158,200.5,0.36816451076111534,62.666666666666664,person72
70,,,,,,,,,,person72
71,0.6264982005174093,1.7048135348472866,0.46844091024392165,0.0,0.0,0.0,,1.0783153343298773,49.0,person72
72,0.18635719265290585,1.1001434710922249,-0.10369635168281524,0.031567809417094785,0.03207025249740426,0.032102204558724375,437.3333333333333,0.9137862784393191,40.75,person72
73,2.5826614242345762,3.63731461197843,2.4456396639474427,0.7165166829175038,0.7068358871739062,0.727391675538175,389.0,1.0546531877438539,48.0,person72
74,,,,,,,,,,person72
75,8.256342416534075,9.00566468589346,8.006904981353538,0.5221556655815599,0.7872315299598932,0.48036687326869215,342.25,0.7493222693593861,40.0,person72
76,-0.21536567190294398,0.7103991485803519,-0.4267607119004637,0.09867278370681562,0.11342367407000806,0.09458025453521667,381.75,0.9257648204832958,40.0,person72
77,,,,,,,,,,person72
78,-0.17597565041360916,0.5490580692852235,-0.4322282254099969,0.238586479278941,0.10847353883648914,0.3119906080952486,369.5,0.7250337196988327,48.333333333333336,person72
79,1.8661447413170724,2.930478724804524,1.7182479884092678,0.0,0.0,0.0,,1.0643339834874515,47.0,person72
80,-0.4465599157809405,0.4814939835004864,-0.765878057696066,0.0,0.0,0.0,,0.9280538992814269,32.0,person72
81,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
82,-0.03101868104550387,0.9070165283333231,-0.26354254377730085,0.03880434508999309,0.028314012028996034,0.04077264086942029,472.75,0.9380352093788271,36.4,person72
83,-0.3308114215880441,0.6033540923014069,-0.5670081266189313,0.06595399102375765,0.06032934020039411,0.09627551602205336,329.5,0.9341655138894511,43.6,person72
84,-0.7617035874838309,0.15758567558997957,-1.0696598988904715,0.0,0.0,0.0,,0.9192892630738105,35.0,person72
85,5.221544377107606,5.2232139168175085,4.894058329643829,0.0,0.0,0.0,,0.0016695397099022458,38.0,person72
86,7.671443888979213,8.402444773740926,7.548855766269784,1.2846922419687024,1.323431047269235,1.1913985430341012,331.0,0.731000884761713,49.5,person72
87,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
88,,,,,,,,,,person72
89,-0.4465599157809405,0.4814939835004864,-0.765878057696066,0.0,0.0,0.0,,0.9280538992814269,32.0,person72
90,3.3274935635258096,3.619042299829116,3.2725122601762835,0.0,0.0,0.0,,0.29154873630330647,50.0,person72
91,7.4563151654484585,8.328292283189741,7.321463862886995,1.3049286500654558,1.4383226804586342,1.180285609362518,363.5,0.8719771177412816,51.4,person72
92,3.907714336683298,4.746726266546889,3.3274935635258096,0.0,0.0,0.0,,0.8390119298635912,24.0,person72
93,5.979009450868268,6.732504250664347,5.973370376852681,0.4519046413807022,0.7571786882534508,0.3414243315448182,286.0,0.7534947997960786,63.0,person72
94,4.417199787995441,5.161980922784317,4.404624583195899,0.4468433652788799,0.7815365093870472,0.33967836012012276,278.0,0.7447811347888762,62.0,person72
95,1.8661447413170724,2.930478724804524,1.7182479884092678,0.0,0.0,0.0,,1.0643339834874515,47.0,person72
96,1.8661447413170724,2.930478724804524,1.7182479884092678,0.0,0.0,0.0,,1.0643339834874515,47.0,person72
97,,,,,,,,,,person72
98,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
99,-0.44102001601626123,0.6330062230038381,-0.5997897570547135,0.0,0.0,0.0,,1.0740262390200994,51.0,person72
100,-0.4465599157809405,0.4814939835004864,-0.765878057696066,0.0,0.0,0.0,,0.9280538992814269,32.0,person72
101,-0.7617035874838309,0.15758567558997957,-1.0696598988904715,0.0,0.0,0.0,,0.9192892630738105,35.0,person72
102,6.9465985124116525,7.10331157497167,6.911643490830044,0.660998463461206,0.525872992622356,0.5124629558015315,210.0,0.1567130625600175,47.0,person72
103,3.907714336683298,4.746726266546889,3.3274935635258096,0.0,0.0,0.0,,0.8390119298635912,24.0,person72
104,-0.7617035874838309,0.15758567558997957,-1.0696598988904715,0.0,0.0,0.0,,0.9192892630738105,35.0,person72
105,,,,,,,,,,person72
106,,,,,,,,,,person72
107,,,,,,,,,,person72
108,,,,,,,,,,person72
109,,,,,,,,,,person72
110,,,,,,,,,,person72
111,,,,,,,,,,person72
112,,,,,,,,,,person72
113,,,,,,,,,,person72
114,-0.1214326638339286,0.8172247146067536,-0.33783391845412014,0.08062811525775698,0.08077409588945487,0.07293678665753855,441.6666666666667,0.9386573784406823,39.5,person72
115,1.8661447413170724,2.930478724804524,1.7182479884092678,0.0,0.0,0.0,,1.0643339834874515,47.0,person72
116,,,,,,,,,,person72
117,-0.06436254213657931,0.880505467815069,-0.28700833109351004,0.044322040917259185,0.05370932669197339,0.04417144780266193,464.5,0.9448680099516483,35.2,person72
118,0.12418830225900487,1.0363266815860914,-0.14407099748413943,0.06885685178633513,0.07550596820780872,0.054573200677431995,469.5,0.9121383793270865,40.2,person72
119,1.8661447413170724,2.930478724804524,1.7182479884092678,0.0,0.0,0.0,,1.0643339834874515,47.0,person72
120,-0.028416406032934532,0.6225723328166021,-0.14595493447989388,0.0863288240545668,0.0890654089330182,0.07343078433479502,420.0,0.6509887388495366,35.75,person71
121,0.01579795908426895,0.674809890439038,-0.08537288722640472,0.07944644480014074,0.07620041923380863,0.09181076869585646,398.5,0.6590119313547692,42.0,person71
122,-0.15185851401610287,0.4914488994115469,-0.28136958881042196,0.060213618939590284,0.05412523331531474,0.09153397835860828,528.0,0.6433074134276497,39.5,person71
123,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
124,0.7632569370799486,1.4804138814456276,0.6865950093588927,0.0,0.0,0.0,,0.717156944365679,43.0,person71
125,2.74394529394948,3.4125196003330247,2.6544389338489913,0.44851226774219216,0.4283060651176408,0.4281452194151466,366.3333333333333,0.6685743063835448,37.0,person71
126,2.7667643780144036,3.2951836540801143,2.597586518829161,0.6809464821254588,0.6072123612884208,0.7107985323975115,321.3333333333333,0.5284192760657107,40.0,person71
127,,,,,,,,,,person71
128,,,,,,,,,,person71
129,9.66371639932547,11.138405353073358,11.085259453399667,0.0,0.0,0.0,,1.4746889537478882,40.0,person71
130,-0.053992014698891866,0.6003493450771015,-0.16636135212740105,0.0442214930341944,0.047750103118593006,0.026126776975301795,388.3333333333333,0.6543413597759933,44.75,person71
131,2.1614701491517083,2.5651264550717054,1.8974045871241105,0.4554667653465231,0.26224260914502695,0.39933163412680095,252.0,0.40365630591999724,48.0,person71
132,0.19024442265569813,0.7714284200230128,-0.0506201557350338,0.0,0.0,0.0,,0.5811839973673147,59.0,person71
133,2.0934733402902648,2.790920326371698,2.0189135925933086,0.42457982134647,0.3946654051500748,0.4030527806216696,365.0,0.6974469860814332,36.0,person71
134,-0.3990602076016685,0.24408965428984622,-0.5379368281963117,0.04222439338281328,0.007558628146241114,0.012004009288927975,370.0,0.6431498618915147,46.5,person71
135,,,,,,,,,,person71
136,0.05877944785660585,0.7075315396950461,-0.064013461343983,0.0411790916967804,0.052068238223466595,0.07680484805247643,403.0,0.6487520918384402,38.6,person71
137,2.5408791181628545,3.046393123267483,2.3381737509338234,0.6430792305929424,0.5344506363676457,0.6349291020215352,299.0,0.5055140051046286,42.0,person71
138,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
139,2.1759846212115805,2.801669202603513,1.9908756172359234,0.4699812374063953,0.4987853566768343,0.49280266423861385,369.0,0.6256845813919324,29.5,person71
140,,,,,,,,,,person71
141,3.1201890693695655,3.7453629343024097,2.9808468223903617,0.27130595022772575,0.2616461746128571,0.2842325017828518,361.25,0.6251738649328435,34.0,person71
142,0.04514197469145102,0.6951026062031791,-0.07438169898264188,0.05396824253136847,0.0544641724101766,0.065932436928313,417.6666666666667,0.6499606315117281,33.5,person71
143,2.9423772562565076,3.582970631847074,2.8268870615103956,0.4633213239682264,0.428361499993537,0.43435621558750853,366.2,0.6405933755905666,34.333333333333336,person71
144,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
145,1.7060033838051851,2.3028838459266785,1.4980729529973096,0.0,0.0,0.0,,0.5968804621214934,32.0,person71
146,,,,,,,,,,person71
147,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
148,-0.21207213295569316,0.43732366609623213,-0.3729035671690302,0.0,0.0,0.0,,0.6493957990519252,38.0,person71
149,,,,,,,,,,person71
150,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
151,,,,,,,,,,person71
152,-0.11047150669966584,0.5405147083370262,-0.22666360499190197,0.06214857127865991,0.062356380114638975,0.08608554890174659,439.3333333333333,0.6509862150366921,42.0,person71
153,0.0021906872602227958,0.6519902583245548,-0.1116283511162683,0.09853582764426157,0.09903421135895636,0.09501011194656224,412.5,0.649799571064332,34.8,person71
154,,,,,,,,,,person71
155,-0.5154679855899011,0.10831837175829634,-0.6228622851261244,0.0,0.0,0.0,,0.6237863573481974,40.0,person71
156,33.443065547599176,35.23122238277025,35.20445158777969,4.073259893624327,4.223896396791517,4.212933426113679,200.0,1.7881568351710744,40.5,person71
157,1.5811359715616051,2.3012973002643515,1.515974239194825,0.0,0.0,0.0,,0.7201613287027464,45.0,person71
158,0.03053088743727815,0.6946988678260855,-0.06907392810242274,0.08248864224820741,0.07266548531970199,0.0959595811684737,402.0,0.6641679803888074,40.75,person71
159,32.699584030926104,34.53305452739828,34.49699423930552,4.475165655529569,4.591807312530284,4.564828509853587,217.0,1.833470496472179,40.5,person71
160,2.955786481873136,3.564030404840398,2.7553616623639456,0.3098206232551599,0.26357584556005076,0.27168338088940835,348.0,0.6082439229672623,27.0,person71
161,,,,,,,,,,person71
162,,,,,,,,,,person71
163,0.5268325681116639,1.1899515524101643,0.4762124860101716,0.2364243689682847,0.2904623290354634,0.21038252334872115,434.0,0.6631189842985004,45.5,person71
164,21.926456592231307,23.540932525340526,23.50320314259114,0.0,0.0,0.0,,1.6144759331092189,41.0,person71
165,0.02786780068830295,0.6806067878451998,-0.08713933313148087,0.0739720825994001,0.07084183141441917,0.09312372635305563,399.0,0.6527389871568967,40.2,person71
166,19.02524095425225,21.10530554798941,20.594342172195965,0.0,0.0,0.0,,2.080064593737159,50.0,person71
167,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
168,2.3212741080360315,2.997862223825113,2.240592855983659,0.539333466305988,0.4952730895996305,0.5189062973476138,359.6666666666667,0.6765881157890816,37.5,person71
169,-0.42773373385681224,0.3796573091429649,-0.345576094951177,0.0,0.0,0.0,,0.8073910429997772,46.0,person71
170,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
171,0.0704021500304817,0.6585070744134274,-0.04165762174702373,0.0474694679414499,0.10604823074054454,0.08535457560449387,374.0,0.5881049243829457,45.6,person71
172,-0.21207213295569316,0.43732366609623213,-0.3729035671690302,0.0,0.0,0.0,,0.6493957990519252,38.0,person71
173,0.19024442265569813,0.7714284200230128,-0.0506201557350338,0.0,0.0,0.0,,0.5811839973673147,59.0,person71
174,40.88749484635303,42.74245180457047,42.724899115148446,4.1926028068160335,4.101133817620294,4.103089748570593,200.0,1.8549569582174428,41.0,person71
175,1.4294355212739158,1.6673319223272602,1.1650737253506684,0.0,0.0,0.0,,0.23789640105334442,60.0,person71
176,-0.42773373385681224,0.3796573091429649,-0.345576094951177,0.0,0.0,0.0,,0.8073910429997772,46.0,person71
177,-0.11561692745332453,0.5260505932379808,-0.2377693004477255,0.07102130053988148,0.06593619404855006,0.096889712663712,465.0,0.6416675206913053,42.0,person71
178,2.87773128648215,3.5340435081363992,2.7868554651618034,0.4822088454642876,0.45368393073202123,0.4655998434128851,369.25,0.6563122216542493,35.8,person71
179,-0.21207213295569316,0.43732366609623213,-0.3729035671690302,0.0,0.0,0.0,,0.6493957990519252,38.0,person71
180,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
181,,,,,,,,,,person71
182,51.59537421920585,53.390740659933684,53.37183251838235,4.406467494342905,4.337476896422746,4.344755323868309,206.0,1.795366440727836,41.5,person71
183,0.19024442265569813,0.7714284200230128,-0.0506201557350338,0.0,0.0,0.0,,0.5811839973673147,59.0,person71
184,15.198016826837605,16.597083365370253,16.570596640584363,0.0,0.0,0.0,,1.3990665385326473,41.0,person71
185,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
186,3.108149406786366,3.716066649676897,2.9424149717136476,0.3322972577462937,0.30421186213410273,0.3452329465424039,351.0,0.6079172428905307,28.333333333333332,person71
187,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
188,3.115158923436649,3.7388266405731643,2.9846491247366007,0.2801409502573819,0.27284742416942875,0.2776061506218238,361.5,0.6236677171365156,35.6,person71
189,-0.21207213295569316,0.43732366609623213,-0.3729035671690302,0.0,0.0,0.0,,0.6493957990519252,38.0,person71
190,3.1701691919776205,3.7389021756334864,3.03166766296809,0.26842558675314404,0.2650707825142664,0.2889187564267326,331.25,0.5687329836558654,40.6,person71
191,47.67946046002662,49.56602573651618,49.55407072102064,4.578005063075832,4.754759287594368,4.7493244332039595,215.0,1.8865652764895664,41.0,person71
192,44.173511729880886,45.86774726314593,45.8433484236331,4.37382856662413,4.535625353617181,4.516111385184686,211.0,1.6942355332650507,41.0,person71
193,41.78236720440631,43.587333852362924,43.56436361500068,4.266041763182809,4.132215072801159,4.146978601107314,203.0,1.8049666479566149,41.0,person71
194,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
195,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
196,0.04282925095228645,0.6460737376168834,-0.06693910455992501,0.07535990848423307,0.1007213748688991,0.09626492878136442,374.2,0.6032444866645968,45.0,person71
197,,,,,,,,,,person71
198,,,,,,,,,,person71
199,,,,,,,,,,person71
200,,,,,,,,,,person71
201,-0.07775210273523588,0.4420960040868322,-0.20340660807183378,0.11576113476922847,0.08261019191453313,0.1331994701968707,408.0,0.5198481068220681,44.0,person71
202,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
203,3.0807312038864088,3.6629175165830836,2.961547272744044,0.2629138919872989,0.3017203480418948,0.263031922601679,335.4,0.5821863126966752,39.166666666666664,person71
204,1.7060033838051851,2.3028838459266785,1.4980729529973096,0.0,0.0,0.0,,0.5968804621214934,32.0,person71
205,1.138129788895986,1.5313084072085328,1.133402707092861,0.34229045290051574,0.25175683911719016,0.3651954050185316,213.0,0.39317861831254647,38.666666666666664,person71
206,2.5391921158504855,3.1436482185358248,2.3362654259084006,0.6411663413912998,0.6322635389610539,0.6328437541158198,358.5,0.6044561026853393,28.666666666666668,person71
207,1.8298024459587021,2.552493944240486,1.777025492287096,0.248666474397097,0.2511966439761346,0.26105125309227095,345.0,0.722691498281784,36.5,person71
208,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
209,,,,,,,,,,person71
210,,,,,,,,,,person71
211,-0.027454832017603986,0.6299923249131373,-0.12847560578441425,0.06619154489493975,0.0730676596895475,0.07929316416914055,395.75,0.6574471569307413,44.0,person71
212,-0.42773373385681224,0.3796573091429649,-0.345576094951177,0.0,0.0,0.0,,0.8073910429997772,46.0,person71
213,0.07001285105890662,0.7152488713546744,-0.04709318775222214,0.03858367859195782,0.05559757863339083,0.07708600757176876,398.0,0.6452360202957678,36.0,person71
214,33.322520168755354,34.97834331705895,34.953015665300725,0.0,0.0,0.0,,1.6558231483035968,42.0,person71
215,,,,,,,,,,person71
216,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
217,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
218,46.30911683736189,48.05860540879132,48.002561485023584,7.027409480729946,6.894209871032379,6.922628962851472,201.5,1.7494885714294337,41.333333333333336,person71
219,-0.4412846009844818,0.2365310261436051,-0.5499408374852397,0.0,0.0,0.0,,0.6778156271280869,49.0,person71
220,-0.5154679855899011,0.10831837175829634,-0.6228622851261244,0.0,0.0,0.0,,0.6237863573481974,40.0,person71
221,42.82239305206433,44.56291714415012,44.524821827193534,4.366513672798622,4.4903466193608175,4.502255367320501,210.0,1.7405240920857992,42.0,person71
222,-0.08560803835025213,0.5677442092809276,-0.20766979513572686,0.07458367222812327,0.07795150671678362,0.08585823568640426,423.25,0.6533522476311797,43.4,person71
223,18.21642703475974,19.715895216271417,19.652918343956532,0.0,0.0,0.0,,1.499468181511677,42.0,person71
224,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
225,,,,,,,,,,person71
226,-0.42773373385681224,0.3796573091429649,-0.345576094951177,0.0,0.0,0.0,,0.8073910429997772,46.0,person71
227,,,,,,,,,,person71
228,43.083610797686845,45.04984312925042,44.806774817142994,4.6277314184211455,4.97727260446111,4.784208357269961,223.0,1.9662323315635675,44.0,person71
229,,,,,,,,,,person71
230,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
231,,,,,,,,,,person71
232,,,,,,,,,,person71
233,3.182987073051241,3.72079355165059,3.0526532562323943,0.3156233982219925,0.26358238485173946,0.3547488952127562,323.0,0.537806478599349,40.5,person71
234,-0.008547849765226118,0.5801588781748912,-0.11599570559260933,0.09912174767936402,0.05877650630299485,0.10340638366930756,366.25,0.5887067279401174,48.8,person71
235,,,,,,,,,,person71
236,-0.21207213295569316,0.43732366609623213,-0.3729035671690302,0.0,0.0,0.0,,0.6493957990519252,38.0,person71
237,29.369805653974847,31.00732598597873,30.991518161666008,0.0,0.0,0.0,,1.6375203320038842,40.0,person71
238,-0.6187120873467572,0.03809820888173214,-0.7493807559046431,0.0,0.0,0.0,,0.6568102962284893,32.0,person71
239,0.2904081991433792,0.8994892233747008,0.2658299626614504,0.0,0.0,0.0,,0.6090810242313216,48.0,person71
240,-0.07652794461459958,0.3281463913894608,-0.09003367128951585,0.01816979903629508,0.047990011453006125,0.030482481220074693,412.25,0.4046743360040603,23.2,person70
241,-0.19062217717154373,0.21362174612435483,-0.20996420334786373,0.017327716751733627,0.016975608214066566,0.01079880243154081,699.0,0.4042439232958986,25.0,person70
